InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
INV1784,SKU090,Food Processor,-6,2024-10-29 00:00:00,85.6,72.0,United Kingdom
INV2293,SKU098,Wall Clock,24,2024-03-07 00:00:00,99.54,228.0,United Kingdom
INV1272,SKU025,Phone Ring,17,2024-05-17 00:00:00,92.19,,United Kingdom
INV1632,SKU179,Eraser,2,2023-12-23 00:00:00,97.12,5.0,United Kingdom
INV1862,SKU045,Hiking Boots,21,2024-08-08 00:00:00,75.18,641.0,United Kingdom
INV0628,SKU189,Whiteboard,5,2024-11-26 00:00:00,8.74,1.0,United Kingdom
INV0256,SKU025,Wireless Charger,7,2024-05-09 00:00:00,65.68,8.0,United Kingdom
INV1297,SKU044,Thermal Leggings,12,2024-11-28 00:00:00,51.87,355.0,Spain
INV0267,SKU195,Calendar,9,2024-03-08 00:00:00,8.85,352.0,United Kingdom
INV1677,SKU163,Notebook,18,2024-02-27 00:00:00,35.39,112.0,United Kingdom
INV1897,SKU030,Phone Case,3,2024-01-15 00:00:00,18.97,756.0,United Kingdom
INV0043,SKU164,Tape Dispenser,24,2024-03-21 00:00:00,94.34,792.0,United Kingdom
INV0544,SKU014,Cable Organizer,6,2024-05-07 00:00:00,28.25,497.0,United Kingdom
INV0817,SKU076,Air Fryer,9,2024-02-29 00:00:00,9.69,107.0,United Kingdom
INV0699,SKU150,Paper Clips,19,2023-12-19 00:00:00,21.46,339.0,United Kingdom
INV0850,SKU180,Calendar,24,2024-05-24 00:00:00,79.52,360.0,United Kingdom
INV1069,SKU030,Charging Dock,6,2023-12-17 00:00:00,47.78,532.0,United Kingdom
INV2411,SKU083,Toaster,1,2023-12-18 00:00:00,16.29,299.0,United Kingdom
INV1467,SKU042,Rain Jacket,1,2024-05-05 00:00:00,44.18,62.0,United Kingdom
INV1636,SKU063,Air Fryer,20,2024-07-30 00:00:00,34.12,755.0,United Kingdom
INV2077,SKU108,Throw Pillow,19,2024-01-25 00:00:00,40.37,130.0,United Kingdom
INV2147,SKU146,Markers,11,2024-03-11 00:00:00,78.95,553.0,United Kingdom
INV1879,SKU043,Rain Jacket,-3,2024-06-20 00:00:00,20.44,3.0,United Kingdom
INV0833,SKU024,Wall Charger,18,2024-07-11 00:00:00,84.64,105.0,United Kingdom
INV2253,SKU101,Track Light,22,2024-11-16 00:00:00,37.94,187.0,United Kingdom
INV1304,SKU103,Bookshelf,22,2024-02-07 00:00:00,73.16,60.0,United Kingdom
INV2403,SKU057,Hoodie,8,2023-12-14 00:00:00,37.22,47.0,United Kingdom
INV1631,SKU166,Pencils,7,2024-01-09 00:00:00,4.9,712.0,United Kingdom
INV1744,SKU073,Mixer,16,2024-02-16 00:00:00,3.96,7.0,Spain
INV0436,SKU022,Phone Ring,4,2024-07-26 00:00:00,65.75,214.0,United Kingdom
INV2354,SKU099,Area Rug,-7,2024-08-16 00:00:00,42.53,482.0,United Kingdom
INV2473,SKU129,Tape Dispenser,23,2024-07-18 00:00:00,33.84,390.0,United Kingdom
INV2178,SKU173,Highlighters,11,2024-06-14 00:00:00,94.84,102.0,United Kingdom
INV1864,SKU013,Protective Film,4,2024-07-10 00:00:00,86.85,274.0,United Kingdom
INV1034,SKU087,Mixer,1,2024-07-05 00:00:00,54.5,10.0,United Kingdom
INV1220,SKU010,Audio Jack,24,2024-10-21 00:00:00,4.14,19.0,United Kingdom
INV0517,SKU163,File Folders,9,2024-02-13 00:00:00,34.86,54.0,United Kingdom
INV2331,SKU011,Phone Case,2,2024-07-22 00:00:00,15.1,775.0,Poland
INV0323,SKU164,Ruler,1,2024-05-21 00:00:00,18.8,451.0,United Kingdom
INV1776,SKU050,Thermal Leggings,10,2024-01-29 00:00:00,61.74,780.0,United Kingdom
INV1533,SKU122,Markers Set,14,2024-09-19 00:00:00,27.84,755.0,United Kingdom
INV2477,SKU047,Casual Pants,14,2024-06-22 00:00:00,21.11,267.0,United Kingdom
INV2454,SKU082,Toaster,1,2024-10-21 00:00:00,71.04,540.0,United Kingdom
INV1887,SKU108,Plant Pot,13,2024-09-27 00:00:00,47.82,772.0,United Kingdom
INV1821,SKU119,Curtain Rod,23,2024-02-16 00:00:00,17.41,174.0,United Kingdom
INV0322,SKU125,Planner,3,2024-10-19 00:00:00,21.15,349.0,Italy
INV1915,SKU040,Hoodie,20,2023-12-16 00:00:00,35.48,395.0,United Kingdom
INV1163,SKU191,File Folders,13,2024-09-10 00:00:00,92.15,411.0,United Kingdom
INV0895,SKU029,Phone Holder,6,2024-03-18 00:00:00,76.8,463.0,Spain
INV1713,SKU072,Coffee Grinder,21,2024-10-02 00:00:00,11.01,580.0,Poland
INV2182,SKU058,Shorts,15,2024-06-18 00:00:00,28.98,562.0,Germany
INV0014,SKU086,Pressure Cooker,22,2024-08-29 00:00:00,90.77,490.0,United Kingdom
INV0119,SKU058,Socks Pack,17,2024-10-12 00:00:00,99.88,614.0,United Kingdom
INV1024,SKU146,File Folders,12,2024-02-24 00:00:00,2.76,411.0,United Kingdom
INV0791,SKU118,Wall Clock,8,2024-02-21 00:00:00,17.93,599.0,Sweden
INV0127,SKU148,Binder,22,2024-03-15 00:00:00,60.52,161.0,Germany
INV2475,SKU041,Gloves,3,2024-05-18 00:00:00,1.18,656.0,United Kingdom
INV1579,SKU107,String Lights,18,2024-01-06 00:00:00,12.54,666.0,United Kingdom
INV1797,SKU186,Pen Set,13,2024-08-03 00:00:00,82.91,673.0,United Kingdom
INV2096,SKU167,Binder,4,2024-10-18 00:00:00,10.81,7.0,United Kingdom
INV0458,SKU094,Throw Pillow,5,2024-02-25 00:00:00,91.33,696.0,United Kingdom
INV0304,SKU182,File Folders,9,2024-07-22 00:00:00,34.57,60.0,United Kingdom
INV2328,SKU153,Pen Set,5,2024-04-19 00:00:00,52.41,241.0,United Kingdom
INV1193,SKU184,Whiteboard,10,2024-05-06 00:00:00,47.79,688.0,United Kingdom
INV0527,SKU156,Ruler,9,2024-02-14 00:00:00,63.85,391.0,United Kingdom
INV0050,SKU094,Curtains,17,2024-04-11 00:00:00,40.88,166.0,United Kingdom
INV2405,SKU081,Egg Cooker,16,2024-08-13 00:00:00,65.01,187.0,Belgium
INV0266,SKU058,Casual Pants,5,2024-05-24 00:00:00,28.19,,United Kingdom
INV2044,SKU146,Notebook,17,2024-07-23 00:00:00,89.86,732.0,United Kingdom
INV0405,SKU130,Highlighters,18,2024-05-17 00:00:00,84.73,27.0,United Kingdom
INV2142,SKU063,Air Fryer,6,2024-04-05 00:00:00,69.12,1.0,United Kingdom
INV0727,SKU156,Eraser,3,2023-12-21 00:00:00,74.43,364.0,United Kingdom
INV0250,SKU059,Gloves,19,2024-03-16 00:00:00,47.98,467.0,United Kingdom
INV0300,SKU123,Sticky Notes,16,2024-03-10 00:00:00,20.14,426.0,United Kingdom
INV0040,SKU111,Table Lamp,15,2024-09-23 00:00:00,77.84,260.0,United Kingdom
INV0003,SKU194,Stapler,16,2024-04-07 00:00:00,63.29,714.0,United Kingdom
INV1228,SKU137,Pencils,22,2024-04-14 00:00:00,56.34,156.0,United Kingdom
INV1998,SKU082,Egg Cooker,6,2023-12-04 00:00:00,18.29,398.0,United Kingdom
INV1816,SKU164,Planner,7,2024-05-24 00:00:00,77.98,448.0,United Kingdom
INV2173,SKU027,Stylus Pen,7,2024-07-29 00:00:00,57.31,267.0,United Kingdom
INV0647,SKU170,Whiteboard,17,2024-10-08 00:00:00,98.12,213.0,United Kingdom
INV0937,SKU121,Ruler,10,2024-04-13 00:00:00,33.7,799.0,United Kingdom
INV2308,SKU196,Stapler,-7,2024-06-19 00:00:00,6.0,630.0,United Kingdom
INV1124,SKU181,Markers Set,23,2023-12-10 00:00:00,25.96,471.0,United Kingdom
INV1335,SKU144,Markers Set,20,2024-09-11 00:00:00,50.54,7.0,France
INV1965,SKU121,Pen Set,13,2024-09-29 00:00:00,68.93,3.0,Belgium
INV0243,SKU015,Camera Lens,12,2024-01-21 00:00:00,44.09,321.0,United Kingdom
INV1695,SKU039,Thermal Leggings,7,2024-02-16 00:00:00,56.4,394.0,United Kingdom
INV1068,SKU136,Ruler,5,2024-09-11 00:00:00,77.32,290.0,United Kingdom
INV1480,SKU192,Markers Set,15,2024-07-16 00:00:00,23.15,764.0,United Kingdom
INV2473,SKU036,Running Shoes,14,2023-12-12 00:00:00,39.93,371.0,United Kingdom
INV2099,SKU005,Phone Holder,2,2024-06-09 00:00:00,95.99,9.0,Italy
INV1368,SKU018,Phone Case,18,2024-10-20 00:00:00,78.16,651.0,United Kingdom
INV1919,SKU167,Markers Set,22,2024-10-08 00:00:00,43.37,444.0,United Kingdom
INV1354,SKU047,Thermal Leggings,17,2024-01-07 00:00:00,78.21,389.0,United Kingdom
INV1204,SKU160,Paper Clips,-4,2023-12-04 00:00:00,32.57,410.0,United Kingdom
INV1338,SKU118,Track Light,19,2024-08-29 00:00:00,92.56,699.0,Norway
INV0744,SKU007,Wireless Charger,2,2024-01-21 00:00:00,78.05,86.0,United Kingdom
INV0943,SKU054,Scarf,14,2024-11-01 00:00:00,99.09,567.0,United Kingdom
INV0563,SKU032,Shorts,-4,2024-07-13 00:00:00,38.35,795.0,United Kingdom
INV2418,SKU024,Bluetooth Speaker,19,2024-02-02 00:00:00,72.58,116.0,United Kingdom
INV2478,SKU192,Scissors,7,2024-06-01 00:00:00,98.51,461.0,United Kingdom
INV1872,SKU002,Cable Organizer,13,2023-12-09 00:00:00,96.17,141.0,United Kingdom
INV1779,SKU077,Slow Cooker,3,2024-10-29 00:00:00,65.21,169.0,United Kingdom
INV1126,SKU083,Blender,8,2024-10-27 00:00:00,18.15,408.0,United Kingdom
INV0160,SKU153,Markers Set,22,2024-01-01 00:00:00,29.66,471.0,United Kingdom
INV2125,SKU190,Whiteboard,4,2024-02-16 00:00:00,78.75,614.0,United Kingdom
INV1087,SKU083,Coffee Maker,11,2024-10-14 00:00:00,3.34,217.0,United Kingdom
INV0191,SKU097,Plant Pot,6,2024-09-02 00:00:00,16.24,473.0,United Kingdom
INV0272,SKU122,Binder,18,2024-01-27 00:00:00,44.32,447.0,Poland
INV1053,SKU083,Griddle,20,2024-02-04 00:00:00,67.0,8.0,United Kingdom
INV0899,SKU034,Socks Pack,3,2024-08-20 00:00:00,74.44,303.0,United Kingdom
INV0927,SKU048,Casual Pants,15,2024-04-07 00:00:00,66.99,325.0,United Kingdom
INV0540,SKU109,Wall Clock,19,2024-05-16 00:00:00,73.77,536.0,Spain
INV0059,SKU163,Pen Set,8,2024-02-12 00:00:00,16.61,501.0,United Kingdom
INV0770,SKU148,Paper Clips,7,2024-10-17 00:00:00,45.59,647.0,United Kingdom
INV2108,SKU087,Food Processor,16,2024-05-21 00:00:00,77.31,392.0,United Kingdom
INV1077,SKU094,Throw Pillow,18,2024-01-02 00:00:00,13.06,6.0,United Kingdom
INV1212,SKU089,Mixer,18,2024-02-03 00:00:00,98.43,67.0,United Kingdom
INV2093,SKU037,Gloves,7,2024-03-09 00:00:00,73.47,658.0,United Kingdom
INV2174,SKU013,Wireless Charger,8,2024-08-25 00:00:00,69.52,477.0,Germany
INV0927,SKU139,Envelopes,7,2024-02-16 00:00:00,28.2,62.0,Spain
INV1952,SKU083,Electric Kettle,10,2024-07-27 00:00:00,0.54,278.0,United Kingdom
INV2433,SKU016,Phone Stand,16,2024-01-04 00:00:00,82.32,559.0,United Kingdom
INV0654,SKU108,Picture Frame,8,2024-10-26 00:00:00,83.51,524.0,United Kingdom
INV1645,SKU186,Post-its,5,2024-02-02 00:00:00,20.98,541.0,United Kingdom
INV0481,SKU080,Egg Cooker,21,2024-08-23 00:00:00,60.04,,United Kingdom
INV2499,SKU040,Jeans,24,2024-07-20 00:00:00,34.46,74.0,United Kingdom
INV1047,SKU161,Binder,6,2024-01-27 00:00:00,87.68,595.0,United Kingdom
INV2142,SKU023,Audio Jack,12,2024-01-22 00:00:00,24.51,788.0,United Kingdom
INV1728,SKU164,Sticky Notes,9,2023-12-30 00:00:00,84.3,370.0,United Kingdom
INV1719,SKU065,Juicer,4,2024-11-06 00:00:00,71.45,727.0,United Kingdom
INV1089,SKU200,File Folders,19,2024-01-23 00:00:00,37.89,513.0,United Kingdom
INV0442,SKU165,Sticky Notes,4,2024-09-28 00:00:00,96.68,,United Kingdom
INV1728,SKU184,Pen Set,15,2024-06-19 00:00:00,85.29,763.0,United Kingdom
INV1769,SKU007,Phone Mount,1,2024-11-07 00:00:00,63.23,604.0,United Kingdom
INV1871,SKU092,Wall Clock,8,2024-04-08 00:00:00,28.02,222.0,United Kingdom
INV1078,SKU054,Leather Belt,18,2024-02-21 00:00:00,65.0,368.0,United Kingdom
INV2048,SKU086,Juicer,24,2024-01-15 00:00:00,80.6,799.0,Italy
INV0371,SKU104,Bookshelf,21,2024-10-23 00:00:00,19.02,451.0,United Kingdom
INV1381,SKU093,Pendant Light,11,2024-07-12 00:00:00,2.08,373.0,United Kingdom
INV2296,SKU194,Planner,13,2024-04-30 00:00:00,62.03,270.0,United Kingdom
INV1658,SKU038,Dress Shirt,13,2024-04-13 00:00:00,13.74,10.0,United Kingdom
INV1204,SKU146,Highlighters,8,2024-10-10 00:00:00,44.53,776.0,United Kingdom
INV0108,SKU058,Gloves,8,2024-08-10 00:00:00,44.31,741.0,United Kingdom
INV0086,SKU124,Binder,18,2024-10-09 00:00:00,99.83,5.0,United Kingdom
INV2358,SKU192,Eraser,12,2024-06-16 00:00:00,80.43,276.0,United Kingdom
INV1463,SKU178,Markers,23,2024-01-09 00:00:00,25.06,131.0,United Kingdom
INV2193,SKU027,Audio Jack,12,2024-05-09 00:00:00,71.89,9.0,United Kingdom
INV2353,SKU118,Plant Pot,19,2023-12-28 00:00:00,43.9,514.0,Germany
INV0236,SKU123,Markers,12,2024-05-26 00:00:00,7.01,8.0,United Kingdom
INV2449,SKU111,Wall Sconce,7,2024-08-08 00:00:00,66.34,,United Kingdom
INV2335,SKU105,Wall Sconce,22,2024-08-17 00:00:00,58.89,555.0,Norway
INV0291,SKU017,Charging Dock,6,2024-10-10 00:00:00,73.38,6.0,United Kingdom
INV0743,SKU167,File Folders,11,2023-12-16 00:00:00,9.37,788.0,Norway
INV1670,SKU179,File Folders,11,2024-06-13 00:00:00,18.71,750.0,United Kingdom
INV2047,SKU048,Sweater,8,2024-01-16 00:00:00,35.44,231.0,United Kingdom
INV2146,SKU006,Audio Jack,18,2024-04-10 00:00:00,6.38,8.0,United Kingdom
INV1339,SKU079,Coffee Maker,19,2024-06-14 00:00:00,56.55,,Germany
INV2193,SKU089,Toaster,5,2024-03-21 00:00:00,60.17,328.0,United Kingdom
INV0728,SKU039,Rain Jacket,2,2024-08-16 00:00:00,93.55,761.0,France
INV0442,SKU175,Whiteboard,6,2024-05-27 00:00:00,90.06,559.0,United Kingdom
INV1863,SKU141,Paper Clips,4,2024-11-02 00:00:00,67.03,713.0,United Kingdom
INV2011,SKU104,Floor Lamp,16,2024-03-06 00:00:00,81.18,83.0,Norway
INV1313,SKU145,Post-its,17,2024-08-26 00:00:00,39.72,9.0,United Kingdom
INV0812,SKU161,Stapler,13,2024-04-28 00:00:00,8.7,175.0,United Kingdom
INV1593,SKU128,Ruler,23,2024-05-05 00:00:00,5.98,9.0,United Kingdom
INV2407,SKU139,Whiteboard,24,2024-09-18 00:00:00,5.27,56.0,United Kingdom
INV2203,SKU176,Stapler,17,2023-12-27 00:00:00,84.99,597.0,United Kingdom
INV0405,SKU048,Gloves,3,2024-07-22 00:00:00,71.54,422.0,United Kingdom
INV1563,SKU177,Sticky Notes,1,2024-03-15 00:00:00,90.48,,United Kingdom
INV1598,SKU096,Picture Frame,5,2024-03-26 00:00:00,60.07,569.0,United Kingdom
INV1269,SKU168,Eraser,1,2024-03-14 00:00:00,41.88,227.0,United Kingdom
INV2000,SKU154,Notebook,13,2024-04-08 00:00:00,4.66,108.0,United Kingdom
INV0469,SKU041,Hiking Boots,18,2024-01-29 00:00:00,33.07,4.0,Denmark
INV1632,SKU138,Ruler,19,2024-04-24 00:00:00,26.52,766.0,United Kingdom
INV2273,SKU052,Socks Pack,2,2024-08-11 00:00:00,47.16,114.0,United Kingdom
INV0277,SKU112,Plant Pot,24,2024-04-02 00:00:00,14.7,209.0,United Kingdom
INV0775,SKU186,Scissors,1,2024-03-17 00:00:00,94.88,9.0,United Kingdom
INV0822,SKU015,Cable Organizer,10,2024-10-25 00:00:00,50.8,489.0,United Kingdom
INV1798,SKU113,Ceiling Light,20,2023-12-13 00:00:00,53.09,571.0,United Kingdom
INV0267,SKU133,Planner,-3,2024-06-27 00:00:00,72.54,6.0,United Kingdom
INV0025,SKU001,Phone Holder,13,2024-06-13 00:00:00,76.98,2.0,United Kingdom
INV2235,SKU006,SIM Card Tray,21,2024-01-07 00:00:00,38.91,,United Kingdom
INV2010,SKU065,Juicer,21,2024-10-09 00:00:00,45.77,394.0,Germany
INV1175,SKU188,Whiteboard,13,2024-10-22 00:00:00,99.9,195.0,Italy
INV0590,SKU118,Throw Pillow,18,2023-12-22 00:00:00,85.23,621.0,Germany
INV1663,SKU107,Area Rug,15,2024-07-03 00:00:00,95.25,580.0,United Kingdom
INV2171,SKU063,Rice Cooker,19,2024-03-15 00:00:00,19.86,351.0,Poland
INV2246,SKU096,Desk Organizer,5,2024-06-27 00:00:00,47.28,586.0,United Kingdom
INV0817,SKU087,Griddle,22,2024-03-21 00:00:00,38.73,330.0,United Kingdom
INV0846,SKU146,Whiteboard,24,2024-06-15 00:00:00,68.22,,United Kingdom
INV0811,SKU106,Bookshelf,24,2024-02-16 00:00:00,13.49,694.0,Italy
INV0145,SKU025,Phone Case,1,2024-11-11 00:00:00,92.05,790.0,Italy
INV1462,SKU191,Markers,10,2024-03-13 00:00:00,84.14,560.0,United Kingdom
INV1830,SKU087,Food Processor,4,2024-07-31 00:00:00,80.32,698.0,United Kingdom
INV2181,SKU105,Pendant Light,21,2024-10-12 00:00:00,47.22,483.0,Sweden
INV1823,SKU194,Pen Set,13,2024-01-19 00:00:00,47.54,739.0,United Kingdom
INV1485,SKU150,Post-its,1,2024-07-13 00:00:00,97.03,700.0,Norway
INV1516,SKU046,Socks Pack,22,2024-01-05 00:00:00,39.66,184.0,United Kingdom
INV1314,SKU183,Highlighters,16,2024-04-28 00:00:00,2.09,742.0,Spain
INV0787,SKU072,Egg Cooker,1,2024-08-19 00:00:00,49.21,586.0,Netherlands
INV1839,SKU087,Blender,22,2024-07-09 00:00:00,46.08,758.0,United Kingdom
INV0044,SKU005,Stylus Pen,16,2024-09-19 00:00:00,38.31,466.0,United Kingdom
INV1503,SKU109,Throw Pillow,5,2024-08-19 00:00:00,94.31,756.0,United Kingdom
INV0342,SKU172,Highlighters,11,2024-07-18 00:00:00,86.21,650.0,Netherlands
INV0305,SKU096,Ceiling Light,8,2024-02-29 00:00:00,77.99,790.0,Netherlands
INV0289,SKU150,Binder,11,2024-02-18 00:00:00,78.71,777.0,United Kingdom
INV0333,SKU024,Phone Case,-4,2024-03-05 00:00:00,21.41,3.0,United Kingdom
INV1950,SKU182,File Folders,6,2024-03-11 00:00:00,47.18,331.0,United Kingdom
INV2080,SKU021,Bluetooth Speaker,9,2023-12-04 00:00:00,14.82,431.0,United Kingdom
INV0311,SKU048,Dress Shirt,8,2024-03-06 00:00:00,16.66,758.0,United Kingdom
INV1170,SKU110,String Lights,24,2024-03-21 00:00:00,24.45,707.0,United Kingdom
INV0661,SKU016,Phone Case,24,2024-01-03 00:00:00,6.51,749.0,United Kingdom
INV1827,SKU191,Highlighters,12,2023-12-07 00:00:00,69.95,356.0,United Kingdom
INV1307,SKU092,Curtain Rod,10,2024-07-18 00:00:00,76.45,691.0,United Kingdom
INV0699,SKU177,Tape Dispenser,15,2023-12-22 00:00:00,32.77,497.0,United Kingdom
INV1903,SKU040,Socks Pack,13,2024-07-19 00:00:00,42.25,606.0,United Kingdom
INV0612,SKU094,LED Desk Lamp,22,2024-06-22 00:00:00,90.57,6.0,United Kingdom
INV1603,SKU039,Sweater,1,2024-07-29 00:00:00,49.98,511.0,United Kingdom
INV0779,SKU156,File Folders,6,2024-08-06 00:00:00,48.99,681.0,United Kingdom
INV1325,SKU123,Envelopes,8,2024-11-26 00:00:00,52.11,65.0,United Kingdom
INV1262,SKU041,Dress Shirt,22,2024-10-19 00:00:00,62.03,,United Kingdom
INV1530,SKU033,Polo Shirt,16,2024-11-17 00:00:00,6.78,671.0,United Kingdom
INV0957,SKU163,File Folders,18,2024-05-09 00:00:00,34.4,118.0,United Kingdom
INV2345,SKU182,Post-its,8,2024-03-27 00:00:00,49.11,465.0,United Kingdom
INV1574,SKU160,Scissors,16,2024-02-14 00:00:00,46.53,9.0,Denmark
INV1132,SKU037,Polo Shirt,2,2024-11-29 00:00:00,47.63,7.0,United Kingdom
INV1977,SKU038,Sweater,16,2024-09-13 00:00:00,98.53,6.0,United Kingdom
INV2448,SKU031,Casual Pants,24,2024-10-05 00:00:00,88.53,730.0,United Kingdom
INV1733,SKU003,Stylus Pen,5,2024-11-23 00:00:00,29.96,527.0,United Kingdom
INV1905,SKU115,Picture Frame,20,2024-02-14 00:00:00,44.69,615.0,United Kingdom
INV2485,SKU073,Food Processor,11,2024-07-20 00:00:00,95.62,633.0,United Kingdom
INV0581,SKU185,Paper Clips,21,2024-05-10 00:00:00,43.7,682.0,United Kingdom
INV0142,SKU073,Coffee Grinder,19,2024-10-25 00:00:00,4.42,324.0,United Kingdom
INV0262,SKU036,Socks Pack,6,2024-01-04 00:00:00,94.03,765.0,United Kingdom
INV1691,SKU193,Highlighters,18,2024-05-24 00:00:00,6.68,582.0,United Kingdom
INV0367,SKU115,Pendant Light,9,2024-03-16 00:00:00,23.12,755.0,United Kingdom
INV0924,SKU011,USB-C Cable,8,2024-08-02 00:00:00,95.01,412.0,Germany
INV1622,SKU131,Ruler,22,2023-12-10 00:00:00,71.61,565.0,United Kingdom
INV0856,SKU150,File Folders,-2,2024-03-27 00:00:00,58.36,4.0,United Kingdom
INV0624,SKU002,Audio Jack,18,2024-08-31 00:00:00,37.74,484.0,United Kingdom
INV1371,SKU084,Air Fryer,21,2024-03-10 00:00:00,28.89,786.0,United Kingdom
INV1662,SKU048,Running Shoes,4,2024-03-14 00:00:00,74.4,733.0,Sweden
INV0878,SKU078,Juicer,21,2024-09-29 00:00:00,62.79,776.0,United Kingdom
INV0098,SKU004,Phone Mount,11,2024-05-07 00:00:00,21.03,529.0,Spain
INV2466,SKU126,File Folders,10,2024-02-23 00:00:00,79.59,634.0,United Kingdom
INV0002,SKU159,Pen Set,9,2023-12-16 00:00:00,93.04,439.0,United Kingdom
INV0399,SKU095,Track Light,14,2023-12-28 00:00:00,74.31,301.0,United Kingdom
INV0144,SKU078,Electric Kettle,7,2024-01-31 00:00:00,12.47,,United Kingdom
INV1952,SKU004,Screen Protector,8,2024-02-28 00:00:00,45.79,415.0,Austria
INV1965,SKU188,Markers,13,2024-01-02 00:00:00,67.96,22.0,United Kingdom
INV0055,SKU012,Phone Case,9,2024-09-21 00:00:00,71.13,249.0,United Kingdom
INV1114,SKU061,Pressure Cooker,21,2024-03-06 00:00:00,4.89,,United Kingdom
INV2002,SKU184,Pen Set,3,2024-03-28 00:00:00,60.0,686.0,United Kingdom
INV1521,SKU139,Markers,21,2024-09-08 00:00:00,35.0,94.0,United Kingdom
INV1198,SKU173,File Folders,14,2024-02-14 00:00:00,36.35,250.0,United Kingdom
INV1470,SKU120,Area Rug,22,2024-10-26 00:00:00,16.84,470.0,United Kingdom
INV1400,SKU162,Whiteboard,19,2024-09-02 00:00:00,14.38,720.0,United Kingdom
INV1717,SKU129,Planner,4,2024-01-27 00:00:00,57.75,365.0,United Kingdom
INV1372,SKU030,Camera Lens,12,2024-08-07 00:00:00,55.07,484.0,United Kingdom
INV1439,SKU177,Sticky Notes,21,2024-06-26 00:00:00,45.63,601.0,United Kingdom
INV2067,SKU127,Markers,23,2024-01-25 00:00:00,95.03,496.0,United Kingdom
INV0396,SKU007,Wireless Headphones,4,2024-03-07 00:00:00,21.1,118.0,United Kingdom
INV0488,SKU092,Picture Frame,-10,2024-07-04 00:00:00,30.37,434.0,United Kingdom
INV1960,SKU158,Post-its,16,2024-10-21 00:00:00,97.7,230.0,United Kingdom
INV1572,SKU198,Sticky Notes,19,2024-09-01 00:00:00,62.21,141.0,United Kingdom
INV1557,SKU125,Highlighters,18,2023-12-20 00:00:00,9.66,651.0,United Kingdom
INV1863,SKU192,Scissors,16,2024-06-12 00:00:00,3.92,723.0,United Kingdom
INV1682,SKU003,Portable Charger,22,2024-01-18 00:00:00,78.19,631.0,Belgium
INV2315,SKU138,Pen Set,4,2024-06-16 00:00:00,69.97,3.0,United Kingdom
INV0164,SKU154,Scissors,22,2024-04-27 00:00:00,15.9,550.0,United Kingdom
INV1587,SKU046,Shorts,6,2024-10-30 00:00:00,22.73,259.0,Norway
INV0476,SKU043,Socks Pack,20,2024-01-21 00:00:00,56.49,517.0,United Kingdom
INV2152,SKU095,Mirror,16,2024-11-20 00:00:00,3.84,368.0,United Kingdom
INV1077,SKU092,Curtain Rod,8,2024-11-05 00:00:00,90.7,434.0,France
INV0805,SKU169,Planner,9,2024-07-16 00:00:00,48.04,2.0,Poland
INV0163,SKU052,Socks Pack,24,2024-03-28 00:00:00,70.29,222.0,United Kingdom
INV1090,SKU136,Notebook,5,2024-09-25 00:00:00,32.29,1.0,United Kingdom
INV1945,SKU123,Markers Set,13,2024-08-01 00:00:00,55.52,120.0,United Kingdom
INV0521,SKU038,Jeans,3,2024-08-18 00:00:00,56.83,436.0,United Kingdom
INV0924,SKU105,Floor Lamp,2,2024-04-13 00:00:00,87.12,720.0,United Kingdom
INV2484,SKU192,Markers,17,2024-03-25 00:00:00,88.92,6.0,United Kingdom
INV2136,SKU128,Highlighters,1,2024-04-26 00:00:00,42.02,480.0,United Kingdom
INV0164,SKU072,Immersion Blender,21,2024-06-07 00:00:00,80.77,797.0,Denmark
INV1263,SKU131,File Folders,23,2024-07-28 00:00:00,59.16,709.0,United Kingdom
INV2352,SKU121,Scissors,16,2024-02-09 00:00:00,97.53,706.0,United Kingdom
INV1099,SKU074,Bread Maker,11,2024-04-17 00:00:00,92.71,432.0,United Kingdom
INV1255,SKU086,Egg Cooker,9,2024-03-08 00:00:00,26.76,108.0,United Kingdom
INV0571,SKU076,Rice Cooker,12,2024-11-17 00:00:00,71.4,793.0,United Kingdom
INV0711,SKU186,Ruler,7,2024-01-30 00:00:00,60.01,247.0,United Kingdom
INV1536,SKU101,Curtain Rod,19,2024-04-04 00:00:00,46.17,342.0,United Kingdom
INV1543,SKU101,LED Desk Lamp,9,2024-09-07 00:00:00,92.81,47.0,United Kingdom
INV2094,SKU108,Track Light,14,2024-09-16 00:00:00,62.99,698.0,United Kingdom
INV0490,SKU047,Running Shoes,2,2024-02-10 00:00:00,4.58,7.0,United Kingdom
INV0393,SKU109,Track Light,22,2024-11-16 00:00:00,56.87,9.0,United Kingdom
INV1165,SKU062,Slow Cooker,20,2024-07-08 00:00:00,57.27,330.0,United Kingdom
INV2268,SKU082,Slow Cooker,13,2024-09-25 00:00:00,20.71,521.0,United Kingdom
INV1105,SKU032,Running Shoes,14,2024-08-05 00:00:00,22.48,446.0,United Kingdom
INV1145,SKU001,Wall Charger,14,2024-01-24 00:00:00,58.17,99.0,United Kingdom
INV0336,SKU183,Binder,24,2024-06-27 00:00:00,88.86,120.0,Spain
INV2014,SKU135,Scissors,16,2024-07-11 00:00:00,51.0,5.0,United Kingdom
INV0317,SKU179,Paper Clips,13,2024-10-03 00:00:00,21.11,116.0,United Kingdom
INV0946,SKU154,File Folders,22,2024-06-12 00:00:00,93.55,138.0,United Kingdom
